2025-10-22 01:09:07,869 [INFO] ⬆️ Đánh LỚN (1000)
2025-10-22 01:10:09,523 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 01:10:32,515 [INFO] ⬇️ Đánh NHỎ (1000)
2025-10-22 01:11:11,221 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 01:11:34,194 [INFO] ⬆️ Đánh LỚN (1000)
2025-10-22 01:12:12,913 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 01:12:35,915 [INFO] ⬇️ Đánh NHỎ (1000)
2025-10-22 01:13:14,616 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:14:10,568 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 2000
2025-10-22 01:14:35,593 [INFO] ⬆️ Đánh LỚN (2000)
2025-10-22 01:15:14,305 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:16:10,261 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:17:10,030 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:18:08,514 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 4000
2025-10-22 01:18:33,559 [INFO] ⬇️ Đánh NHỎ (4000)
2025-10-22 01:19:12,265 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:20:09,515 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:21:09,274 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 8000
2025-10-22 01:21:34,318 [INFO] ⬆️ Đánh LỚN (8000)
2025-10-22 01:22:13,039 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 01:22:36,032 [INFO] ⬇️ Đánh NHỎ (1000)
2025-10-22 01:23:20,099 [INFO] ⬆️ Đánh LỚN (1000)
2025-10-22 01:24:09,397 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 01:25:12,950 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 11:16:20,997 [INFO] ⬆️ Đánh LỚN (1000)
2025-10-22 11:17:09,174 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 11:17:32,142 [INFO] ⬇️ Đánh NHỎ (1000)
2025-10-22 11:18:09,468 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 11:18:32,421 [INFO] ⬆️ Đánh LỚN (1000)
2025-10-22 12:20:16,992 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:21:17,323 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:22:13,338 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:23:09,350 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:24:09,096 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 2000
2025-10-22 12:24:34,118 [INFO] ⬆️ Đánh LỚN (2000)
2025-10-22 12:25:09,718 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 12:25:32,722 [INFO] ⬇️ Đánh NHỎ (1000)
2025-10-22 12:26:09,883 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:27:09,593 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 2000
2025-10-22 12:27:34,601 [INFO] ⬆️ Đánh LỚN (2000)
2025-10-22 12:28:10,168 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:29:09,887 [INFO] ✅ THẮNG (trong chế độ chờ) → tăng hệ số lên 4000
2025-10-22 12:29:34,896 [INFO] ⬇️ Đánh NHỎ (4000)
2025-10-22 12:30:08,912 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:31:08,665 [INFO] ❌ THUA - chuyển sang chế độ chờ THẮNG kế tiếp (chưa tăng hệ số)
2025-10-22 12:32:46,360 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:47,209 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:48,057 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:48,909 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:49,756 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:50,608 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:51,455 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:52,301 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:53,149 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:53,994 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:54,844 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:55,698 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:56,544 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:57,390 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:58,237 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:59,083 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:32:59,928 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:00,767 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:01,614 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:02,463 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:03,317 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:04,168 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:05,011 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:05,856 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:06,699 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:07,550 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:08,409 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:08,642 [INFO] ✅ THẮNG - reset hệ số về 1000
2025-10-22 12:33:30,660 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:31,578 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:32,486 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:33,398 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:34,309 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:35,218 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:36,131 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:37,036 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:37,939 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:38,852 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:39,762 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:40,667 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:41,579 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:42,490 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:43,403 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:44,311 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:45,224 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:46,143 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:47,048 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:47,963 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:48,863 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:49,773 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:50,687 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:51,594 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:52,507 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:53,418 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:54,338 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:55,249 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:56,160 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:57,069 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
2025-10-22 12:33:57,977 [ERROR] Lỗi click Telegram bên trái: PyAutoGUI fail-safe triggered from mouse moving to a corner of the screen. To disable this fail-safe, set pyautogui.FAILSAFE to False. DISABLING FAIL-SAFE IS NOT RECOMMENDED.
